x,y,z
0.0035865530,-0.021727279,-0.046237163
-0.022343397,0.022961766,0.11912423
0.074425429,-0.034874059,0.067986920
0.021682078,-0.044112504,0.14459968
0.029019814,0.065803021,0.11797377
-0.048677333,-0.11232483,0.029636897
-0.043336615,0.063459203,0.036138173
0.038072009,0.043566465,0.10632538
0.015135626,0.010062300,-0.036204189
0.065277301,-0.029086577,0.10990272
0.037757501,0.022920754,0.11182925
-0.0064455601,-0.12976451,0.033714823
-0.051574819,0.045983635,0.017775843
-0.069120444,-0.064698733,0.033328123
0.049232736,0.057246819,0.047841270
0.058743611,-0.023162436,0.11667117
0.059530802,-0.066381343,0.11853479
-0.050450142,0.033604760,0.088974454
0.0077586309,-0.048715629,-0.033583801
0.073198929,-0.060757387,0.051828489
0.019059643,0.018654022,0.12215856
-0.038509078,0.088611506,0.042999890
0.069170177,-0.046201885,0.10565954
-0.062486317,-0.099950120,0.039559897
0.034041770,-0.033914227,0.13874589
0.014137435,0.0043064528,0.13203165
-0.052665886,0.066547610,0.079224020
-0.045945354,-0.11966928,0.060546223
-0.054963414,0.023385679,0.087307245
-0.058533926,-0.10851124,0.050598122
0.072436422,-0.022491992,0.085590608
0.032143973,0.055359561,0.11341562
-0.065870017,-0.066342302,0.023071159
-0.037652560,-0.11268767,0.10553809
-0.0075934976,-0.12370688,0.013976637
-0.070276439,-0.059530921,0.036878858
0.071423523,-0.056842696,0.041210994
-0.069827661,-0.043577619,0.035227921
0.036768090,0.031662349,-0.018207373
0.058452673,-0.10768187,0.054838583
0.019063668,-0.073745847,-0.027343715
0.010549597,0.056953888,-0.029507646
-0.019678675,0.022053178,0.12022485
-0.012555282,7.73E+02,-0.046460163
0.039928392,-0.065144949,-0.018483469
-0.028495375,-0.017285071,0.13678312
0.060144883,0.028108109,0.076554172
-0.057060637,0.033248253,0.065799862
-0.029867010,0.073556036,0.010777834
0.041713677,0.028956670,0.10522250
-0.066387974,-0.018770859,0.016724622
0.066320553,-0.0078985225,0.094408594
-0.069749057,-0.045493279,0.034534272
-0.049488071,0.051859293,0.086492755
-0.061903130,-0.090231404,0.026114948
0.084718905,0.0025272418,0.068870448
-0.038905267,0.053636495,-0.0046078204
-0.071301818,-0.022421610,0.083210163
0.075233020,-0.057352815,0.087759987
-0.049174741,-0.050270900,0.12921804
0.081600688,-0.013698678,0.073885851
0.069165900,-0.012806077,0.029176312
-0.0025197167,-0.080270261,0.14330257
0.0070137288,-0.13228773,0.052121319
0.025971828,0.094370864,0.032958053
-0.0050583882,-0.015176648,0.14210458
0.045148388,0.045863040,0.0037540218
0.0074982746,0.069398716,-0.028355001
-0.072772369,-0.037053216,0.088542342
-0.023576869,0.12077757,0.037230164
-0.032401051,-0.015266689,-0.019931851
0.085189387,-0.015402662,0.069040835
-0.032982823,-0.038443573,-0.012330693
0.051363382,-0.071569584,0.12619728
-0.0039387480,-0.032530971,-0.036072258
-0.030079048,-0.067149013,0.14025283
-0.074695498,8.03E+02,0.069917254
-0.0046339445,-0.096790195,0.13394932
-0.023544805,-0.10666791,0.12154993
-0.0075098448,0.059462961,-0.032030180
-0.072835140,-0.057129256,0.094033033
-0.034914885,-0.085405037,0.13176887
0.041745625,-0.027203387,-0.016508937
0.014907441,-0.12904663,0.038500965
-0.055330947,-0.10149012,0.10144480
-0.011404079,-0.12900853,0.032494444
-0.029052436,0.079789452,0.026606880
0.065311588,-0.068484269,0.021480002
-0.035999283,-0.040130254,0.13757838
0.0094493181,-0.13192409,0.068220481
0.037937321,-0.11820769,0.092979677
-0.037482925,0.098192513,0.043090343
0.071631737,-0.031779107,0.045368481
0.046530176,0.062307302,0.094944566
-0.047659621,-0.0045323595,0.11798234
-0.032296736,-0.048246324,0.14004730
-0.053907141,0.057127334,0.066420376
-0.029426469,0.067236952,-0.014088282
-0.070682481,-0.021186795,0.085456796
-0.0026444842,0.078515664,-0.018337307
0.065210201,0.011546707,0.075104415
0.051863264,-0.10822076,0.095351860
-0.020102751,0.031098856,0.11874504
-0.078286149,-0.026587863,0.070657209
-0.028012579,-0.12913892,0.059617806
0.052417282,0.033930827,0.011052155
0.020106418,0.0026765370,-0.029663360
0.066571444,-0.062922694,0.10949171
-0.059059020,0.028294370,0.023580607
0.015473920,0.030550271,-0.032100420
0.033611923,-0.10601702,0.0019149663
0.055695496,-0.090253368,0.11340636
0.024434628,-0.078136578,-0.023250826
-0.058828458,-0.039154414,0.11850447
-0.050051302,0.037054814,0.088349655
-0.068892144,0.010312760,0.057647914
0.075278975,-0.052965000,0.064826056
-0.074255645,-0.052395191,0.088169917
0.079923071,-0.020536935,0.072452411
-0.050626487,-0.090856925,0.11814924
0.052261122,0.049572237,0.026463948
0.037969444,-0.014002223,0.13178146
0.056203846,-0.063254260,0.0034074362
-0.063322738,-0.016107863,0.0091086878
-0.040909618,0.021862155,-0.012563240
0.011400268,-0.11366268,-0.0025342254
0.078338273,0.0099234236,0.057585869
-0.040180016,0.067893855,0.033841539
-0.035491966,0.069468744,0.017115735
-0.041241083,0.059448056,0.099885896
0.070729576,-0.089827083,0.065308318
-0.052154027,-0.017124854,0.11990952
0.0019000337,-0.11373061,-0.0045238412
0.054988652,0.038223695,0.020288356
0.028065026,-0.089355290,0.13296098
-0.071734220,-0.012175646,0.062602431
-0.050060861,-0.094991304,0.0063259993
-0.022039741,-0.13054031,0.059753872
0.049892705,-0.097690746,0.11294413
0.061756171,0.022121761,0.023850543
0.027807202,-0.12579976,0.040356025
-0.045905292,0.026240816,0.097729623
-0.016079113,-0.083658613,0.13956060
0.031254634,0.042222686,-0.020502284
-0.057158109,0.033874813,0.072373986
0.047444515,-0.11124300,0.029373264
0.054802161,0.072295599,0.065907083
0.0024973212,-0.11525329,0.11659228
0.057961602,-0.065611184,0.0066703861
-0.050582934,-0.10205216,0.10774857
0.064416647,-0.10088734,0.059184399
-0.060467567,-0.10230094,0.037634749
-0.046502031,0.075556383,0.093539283
0.062861271,-0.046944149,0.11580776
0.0059654843,-0.035079382,-0.032655008
-0.0019288593,-0.13227916,0.044008110
0.064798519,-0.097443171,0.047888212
0.012274565,-0.13175084,0.065279029
0.047064412,0.077895045,0.051444009
0.0044747530,0.0084854262,0.13066269
-0.040176049,0.046786044,-0.0054445229
-0.022557519,-0.12996188,0.067325011
-0.035357878,0.057734724,0.10784016
0.062815353,-0.092456549,0.099678718
-0.049199212,-0.081190661,0.12476849
-0.073543996,-0.081841066,0.071949504
-0.031911340,0.052195843,-0.016066022
0.031552311,0.10351050,0.040835530
-0.044640869,-0.11345834,0.096453354
0.054906406,0.051773828,0.080968291
0.020137815,0.062416654,0.12163367
-0.045819450,-0.084449179,-0.0067860489
0.034963086,0.071732700,0.024281923
-0.012496194,-0.065384217,0.14582846
0.064378656,0.017442334,0.049107909
0.012436283,-0.00097108010,-0.044749089
-0.069105081,-0.021537591,0.037982374
0.028948992,-0.044231176,0.14193177
-0.0079288967,0.11347739,0.026478771
0.068609461,-0.0042362860,0.053387921
0.076131612,-0.051851753,0.080553010
0.034863647,0.053324226,0.11068982
-0.0054559521,-0.11517444,-0.0024490990
-0.0085907169,-0.13130109,0.042541102
-0.060564410,-0.097362265,0.098317936
0.051230341,0.039665364,0.089543529
0.021858724,-0.025084002,0.14208533
-0.061099268,-0.0083336579,0.0062246015
0.014105896,-0.068315782,-0.031017473
0.041960642,-0.059899960,0.13484244
-0.057043634,0.012981731,0.0090178000
-0.0059933611,0.11555815,0.026914557
-0.022459226,0.016894268,0.12120583
-0.0059479084,-0.029120591,0.14545844
-0.058590710,0.030734284,0.047887214
0.020806296,-0.12965719,0.051057629
0.0077024917,0.090020210,0.017659372
-0.081141479,-0.015842713,0.064537495
0.060670700,0.028749915,0.053935863
-0.023097256,0.052423168,0.11768474
0.055197157,-0.10735178,0.038252112
0.045729946,-0.098687671,0.11568517
0.070627972,0.00017541814,0.072589815
0.048262533,-0.11492387,0.083828717
0.020530561,0.079034440,0.0010203581
-0.062209986,-0.084314235,0.10782011
0.014069960,-0.045084197,-0.029078370
-0.0076190848,0.028261019,0.12028518
-0.00054677471,-0.087497473,0.13999200
-0.069008224,-0.073185869,0.10110677
-0.0082974164,-0.10769593,0.12433263
-0.068724155,-0.077801578,0.036435094
0.0075925011,-0.021429269,0.14397638
-0.023950938,-0.0058735316,-0.025386043
-0.048252184,-0.060222793,0.12978230
-0.048354268,-0.10366100,0.10795143
0.019437741,-0.099999748,-0.014455836
-0.016582616,0.047635347,0.11983649
0.042823359,-0.027332902,-0.015570286
-0.011014867,-0.050959963,-0.033470351
-0.052679829,0.077729024,0.079188518
0.044930384,0.042399175,0.097054414
-0.026007218,0.040131934,-0.026823353
0.069578692,-0.013325813,0.035912890
0.058637567,0.015731668,0.090341821
0.071681522,-0.0052725011,0.050715785
0.057442047,-0.10931566,0.064547539
-0.042002380,-0.081069671,0.12991224
-0.022705397,-0.039961319,-0.022165408
-0.066327780,-0.065057896,0.023855789
-0.053811502,-0.11033048,0.036928318
0.069636837,-0.047451060,0.10480170
-0.061224822,0.0030286408,0.090674341
-0.0022982203,-0.023495292,-0.046303336
0.014404370,-0.13160887,0.059237890
0.068532281,-0.013946038,0.022321478
-0.038363244,0.068262614,0.026168250
-0.072388269,-0.086600311,0.075255662
-0.046610832,-0.0066645439,-0.012337927
-0.073935308,-0.038762942,0.075847350
-0.063086428,0.018573117,0.038894732
-0.079898663,-0.038715698,0.066620044
-0.044564605,-0.095533080,-0.0013440242
0.070402756,-0.033459641,0.035415374
0.067725301,-0.060679574,0.10754701
-0.064291753,-0.050906520,0.017285105
0.038841788,0.064663254,0.10785147
-0.051892582,0.080094323,0.059345998
-0.0099122142,-0.069807120,-0.031912100
-0.0054789190,-0.025070470,-0.039832633
-0.0075074807,-0.097543225,0.13300717
0.060489964,-0.026629873,0.0042858217
-0.038681194,0.071512349,0.035572331
-0.035720911,-0.12042692,0.091731809
0.0047065797,-0.038390391,-0.034039166
-0.011112370,-0.062564641,0.14634055
0.0049816417,-0.010073602,-0.055649213
0.00052308082,-0.074489869,-0.030319087
0.017435048,-0.057946045,-0.032934159
-0.032301791,-0.095583603,0.12693493
-0.0046710623,-0.018392725,-0.047455110
0.026067125,0.040425092,0.11685943
-0.046400402,-0.049921237,-0.017617257
-0.0091668358,-0.073354758,0.14438213
0.048647534,0.021112166,-0.0029386617
-0.038466912,0.0072119026,0.11832106
-0.071522377,-0.017143922,0.078329183
-0.0055783000,-0.047679991,0.14759986
0.052753478,0.050805382,0.040023319
-0.039296649,-0.10081734,-0.0016629670
0.051370028,0.040552940,0.089160807
0.0080867009,0.090849794,0.018040387
0.061326817,0.034696501,0.041781899
-0.060797334,-0.064772032,0.11633360
0.058505096,-0.025654403,0.00082386297
0.070764847,-0.080600537,0.092142448
0.039798945,-0.025396721,-0.016679058
0.041623149,-0.10501353,0.11234614
-0.023945116,-0.033429831,0.14230803
-0.065945014,-0.0093188770,0.056935053
0.071157716,-0.065032519,0.041655622
0.071930781,-0.068618752,0.046918403
-0.038245820,0.053116504,0.10355195
-0.063882969,-0.064426415,0.017592404
0.010553044,0.052662157,-0.030287744
0.016059591,0.057781626,0.12180110
-0.067778558,0.0083030816,0.061769031
-0.021525441,-0.11486670,0.11260480
0.050247230,-0.11510228,0.073664121
0.069698744,-0.064016819,0.10333016
-0.035654988,0.023580063,-0.019751349
-0.067201272,-0.022520509,0.10001536
-0.066774443,-0.010887212,0.090585031
0.061377380,-0.088651098,0.10647891
0.040471617,0.014847695,0.11325400
0.019712958,-0.12182295,0.10044573
-0.0051304842,-0.0067681833,-0.058665406
0.071819752,-0.087347239,0.071452990
-0.036893684,-0.010677315,-0.018411826
-0.015089587,0.079618499,-0.0091259517
0.044145446,0.0067685368,-0.012140323
-0.025606418,0.047636449,-0.024458466
-0.071861707,-0.071497083,0.093622349
-0.030714612,-0.092454918,0.12999301
-0.041760202,0.061625093,0.010854543
0.0036205940,-0.099223547,-0.018839290
0.0068716751,0.026711471,-0.028632326
-0.045039900,-0.0048879771,0.12102805
-0.070446737,-0.017379973,0.083153725
-0.043666068,-0.010842132,-0.014635052
-0.0017485287,-0.032544572,-0.038585272
-0.053049937,-0.088226467,0.11769335
-0.058867928,0.016464690,0.015136362
0.057673294,0.038653165,0.059478387
0.015305476,-0.045989025,0.14616331
0.042845707,-0.11583706,0.032508966
0.017272567,0.075681157,-0.015063616
-0.029720342,-0.014832590,-0.020810699
0.059232261,0.021547994,0.084663771
0.062600642,0.019288402,0.054497372
0.085790977,-0.017966015,0.073781557
-0.059220783,0.017870434,0.081243001
-0.010693276,0.090290986,0.017542440
0.010141546,-0.025852233,0.14456522
0.063036494,-0.083268978,0.10734540
0.018817138,-0.12842755,0.080696963
0.023808578,0.032037981,0.11821153
0.0037400839,0.0028368819,0.13381535
-0.075666383,-0.030163947,0.059276771
0.040153146,0.044531684,0.10355178
-0.045965981,0.076601192,0.049413551
0.022463784,0.016759060,-0.032657005
-0.071922444,-0.070703022,0.093898423
0.018384211,-0.076283455,-0.026391868
-0.035878070,0.024598213,0.11061415
-0.030604096,0.072863266,0.0079255383
-0.029701181,-0.098829895,0.12566073
-0.032995842,-0.071187139,-0.022925111
0.032436192,-0.10271668,0.12093725
0.047648683,0.025206091,0.099324629
0.070046134,-0.032434225,0.10206798
-0.051077232,-0.087703384,0.12011778
-0.025723699,0.027597822,-0.029473443
0.021795800,-0.10031441,0.12773937
0.031159323,0.034269791,-0.023828045
0.032155987,-0.052486990,0.14089829
-0.062386420,-0.039635222,0.012370881
0.061211988,0.025227036,0.069400430
-0.020177249,0.0031283521,-0.028848827
0.051080782,0.076352015,0.088214032
0.050847765,-0.11473034,0.055813964
-0.010528596,-0.034262244,-0.023299819
0.050050840,0.054723311,0.031340960
-0.075678475,-0.029604034,0.054537825
-0.049610466,0.049967282,0.016586354
0.0079083014,0.0051835789,0.13235144
-0.070789196,-0.050252806,0.039083023
7.88E+02,0.064613514,-0.031630147
-0.059306495,-0.060123526,0.11887497
-0.032348443,-0.096775711,-0.011857333
0.071305297,0.0013232456,0.071308248
0.012752159,-0.016769543,0.14167149
0.019553239,-0.10567784,-0.0090450887
0.072650105,-0.076082967,0.054491080
0.085772008,-0.019699389,0.074062288
-0.046914998,0.095035888,0.051375978
-0.049538773,0.067965604,0.053996731
0.056587886,0.042928793,0.059479285
0.0025277815,-0.033143476,0.14674899
0.011265324,0.12329488,0.032287139
-0.044943251,-0.011278990,0.12417974
-0.0067069852,0.017431520,0.12341202
-0.032531753,0.065601006,-0.0097757028
0.0095981788,-0.12791324,0.089138284
0.018742850,-0.13010472,0.071545213
-0.072835393,-0.078626364,0.084540308
-0.065191515,-0.090668865,0.096993916
0.051302943,0.0091594262,0.10602657
-0.030968040,-0.020509943,-0.020418553
-0.031779680,-0.034929190,0.13931911
0.030413512,-0.0029489514,0.13098684
-0.019568427,-0.12184653,0.014625721
0.038355328,0.070330210,0.032874990
-0.0074721794,-0.0063085202,0.13823989
0.058537826,0.013236385,0.092471763
0.070068859,-0.089193866,0.057856493
-0.057943802,-0.0011522757,0.0035148999
-0.011493987,-0.13222992,0.064541221
-0.0079930183,0.11031066,0.025266977
-0.073571458,-0.023437703,0.069575593
0.058832929,0.028079391,0.020045053
0.072738372,-0.084785216,0.074441776
0.058046665,-0.043946978,0.0032815910
0.029193385,0.033510625,-0.025487641
0.038648292,0.045754701,0.10537174
-0.080666006,-0.026857557,0.064753860
0.063873723,-0.019734994,0.10833231
0.081538722,-0.034694850,0.064816348
0.035767037,-0.082814328,0.13276033
0.083896257,-0.035472512,0.071944743
0.077145852,0.011852520,0.063267231
0.081715643,-0.012253620,0.065031432
-0.024043543,-0.078784451,0.13956150
-0.031770270,0.055519477,0.11177700
-0.025165865,0.081821457,0.022974644
-0.067456074,-0.0038094658,0.041127548
0.050593842,-0.061694175,0.12838589
0.080995627,-0.0065182108,0.072393246
0.072287425,-0.047483351,0.044208355
-0.060006857,-0.0053731590,0.0055901906
-0.053676803,0.046624828,0.057644952
-0.033467706,-0.073566303,0.13691674
-0.012880802,-0.040405758,0.14600927
-0.046831358,0.099609755,0.051674504
-0.037324633,-0.056869224,-0.024661645
0.049054097,0.012401056,-0.0049830773
-0.045678161,0.031219622,-0.0030676017
-0.049428836,0.010744532,0.10393742
-2.50E+02,0.054746170,0.12244353
-0.078784294,-0.028163711,0.061756451
0.065368108,-0.089366697,0.097738788
0.054247584,-0.10271648,0.10074787
-0.068836011,-0.021929869,0.033785950
0.085899353,-0.030515354,0.070780449
0.025931004,-0.078047641,0.13920529
-0.051798619,-0.089842208,0.0044120839
-0.071707621,-0.055192329,0.044969507
0.065215230,-0.099936128,0.074635945
0.081833027,-0.025013093,0.064033866
0.024865011,-0.12915491,0.063820854
0.017142525,0.017606337,-0.036949567
-0.015881425,-0.12209974,0.013133661
-0.0052112364,-0.0012394040,0.13562360
-0.051178005,0.064184673,0.082934216
0.056395926,-0.057092242,0.12323362
-0.019401951,0.061458141,0.12073534
-0.023393733,-0.032237489,0.14229912
-0.031663172,0.028834030,0.11305270
-0.056744661,-0.10967360,0.080897294
-0.058838602,-0.087566517,0.11092235
0.022385763,-0.034609977,-0.018463677
-0.035428949,0.055374235,0.10733955
0.022571569,-0.075782545,-0.025079375
0.037351530,-0.12426041,0.062315762
0.070771381,-0.067098312,0.040859677
-0.017890560,-0.057591517,-0.033197314
-0.023382822,0.058736596,0.11861770
-0.070086449,-0.082439333,0.044008899
0.058076084,0.030695351,0.020627307
-0.0096306521,0.042745981,-0.026567696
0.010203552,0.017793294,-0.041510690
-0.037128463,0.071297519,0.031532176
-0.012253000,-0.11973638,0.10841969
0.016034938,-0.012600560,-0.028365158
0.053554863,0.073198467,0.082139179
0.011036077,-0.0022744774,-0.048588280
0.062681720,-0.032341402,0.0092300596
-0.042155884,0.10200389,0.047206841
-0.051855195,0.051673327,0.082725100
-0.047422126,-0.11558700,0.085343271
-0.078061290,-0.038282771,0.064375781
-0.047165681,0.045063596,0.090321191
-0.061585303,-0.00076661591,0.011861337
-0.025480058,-0.12705798,0.081095077
-0.043963287,0.038251359,0.095820390
-0.057417326,0.038639557,0.030771518
-0.034341566,-0.026279759,-0.021214610
-0.055666540,0.039386936,0.060372602
-0.055901185,-0.00083426351,0.10519850
0.035751205,-0.049100716,-0.024395941
-0.0086544147,-0.10966093,-0.0094441045
-0.041485406,-0.026552834,0.13243090
-0.076946430,-0.024354722,0.060596470
0.082125671,-0.0021736955,0.072242655
-0.063761085,-0.024820147,0.10783175
-0.072591625,-0.022735747,0.054901309
0.072821595,-0.082512431,0.063586347
-0.061141659,-0.044026077,0.11618155
0.056722764,-0.089812912,0.017806012
0.061715767,-0.085671373,0.024294259
-0.046853591,-0.030447243,0.12907274
0.014433228,-0.062294226,0.14583473
0.084324434,0.0016604725,0.067448504
0.051254325,-0.10963940,0.033387650
-0.069093056,-0.069337636,0.034629542
-0.073482893,-0.075709246,0.084703848
-0.067583136,-0.050218165,0.10700928
0.060826544,0.00073729263,0.0098562706
-0.032139834,-0.026707368,-0.020191647
-0.011940397,-0.12268825,0.10230279
-0.049145568,0.054100815,0.042447522
0.042474348,-0.095830135,-7.94E+02
0.018648643,0.0014281926,-0.030545851
-0.0065638614,0.027403599,-0.028914135
0.071580030,-0.010918034,0.079266861
-0.049016889,-0.020878235,0.12439550
0.075475596,-0.060635250,0.065528788
-0.063966259,-0.090159342,0.030780995
0.0062940787,0.0087647550,-0.043471560
-0.025764115,0.041093811,-0.026931752
0.026649060,-0.12811187,0.050974648
-0.066946648,-0.084407896,0.034893684
-0.0073933918,-0.13210355,0.046769395
-0.021004906,-0.065155461,-0.031302631
0.0082537010,-0.087766625,-0.024633201
0.071829602,-0.069443628,0.046548538
0.0059823664,-0.13141736,0.076177247
0.017483661,-0.0014581275,-0.030955438
0.027407354,0.073663972,0.00095916900
-0.046524815,-0.11763320,0.079390921
0.041134696,0.060404286,0.0097170630
0.067585371,-0.0054436387,0.087722801
0.059532411,-0.020457471,0.11474837
-0.059636481,0.017875686,0.079923950
0.036430132,-0.11390372,0.10440139
-0.068463184,-0.015015878,0.038171619
-0.053988017,0.057789251,0.070171453
-0.044754438,-0.089669555,0.12392012
0.066020422,-0.096773989,0.053812057
0.057532143,-0.053572115,0.0026492428
0.010120976,-0.12958018,0.036429491
-0.019460725,0.079702668,-0.00052436953
0.046754245,-0.053084739,0.13177225
0.023095597,0.10593847,0.034404516
0.040462174,-0.036401536,0.13544238
0.048391894,-0.10856715,0.099692196
0.048241183,-0.0026909558,-0.0095089283
0.057449825,0.040411022,0.060227737
0.018853068,-0.12387249,0.096339606
0.032025214,-0.095652990,-0.010663189
0.064864688,-0.098335393,0.083364122
0.050872348,0.043630224,0.014710627
0.076166190,-0.053994622,0.073962219
0.022159392,-0.031891972,0.14318660
0.029721895,0.010910324,0.12276771
0.051101595,0.056662522,0.051806167
0.020527864,-0.040643405,-0.024038089
-0.072372757,0.0061807423,0.064851798
-0.052432187,0.027325079,0.088989861
0.061380245,0.0013863260,0.011520918
-0.071062647,-0.033348955,0.048027329
0.060155641,-0.010034567,0.0038627901
-0.041725527,0.069265462,0.040610455
0.061925497,-0.084398732,0.10856125
-0.054456454,0.0079423524,0.099553414
0.056470744,0.045046020,0.061364923
-0.048734073,-0.11754421,0.058486082
-0.012184093,0.040584095,-0.026777936
0.052415084,0.039397035,0.014930013
0.079003692,-0.015256067,0.065501578
0.039095663,-0.11435995,0.10085305
-0.0025643809,0.030126870,0.12020677
0.054007962,0.049047533,0.034474529
-0.056010053,-0.10679104,0.034332078
0.065955691,-0.043915473,0.11151196
0.071052574,-0.058256164,0.10116231
-0.068496391,-0.095716894,0.068189323
-0.050330985,-0.098706953,0.11152350
-0.053311378,0.050771292,0.079580508
-0.077746540,-0.0071286443,0.064108290
-0.046324138,0.071397573,0.049428727
-0.030812703,0.075099200,0.021656996
-0.037606686,-0.021324160,0.13332374
-0.073257484,-0.063027620,0.053777564
-0.060951110,-0.093264505,0.10271912
-0.050091531,0.058950279,0.052789982
-0.0017423471,0.056279507,0.12262200
-0.053083323,-0.10514279,0.099547125
-0.070816785,-0.081453644,0.046620946
0.026772304,-0.10380764,-0.0066096801
-0.048771691,0.029228799,0.092893213
-0.039982468,-0.019323079,-0.016615316
0.013144965,-0.11129066,-0.0051014028
-0.065584160,-0.094254948,0.039773952
-0.011780264,-0.035848044,0.14586100
0.035529993,-0.10943300,0.0088526290
-0.065264039,-0.0079153869,0.019099839
0.047317024,-0.10957924,0.099492311
0.053441871,-0.11273167,0.073031284
0.024427138,-0.028447121,0.14180014
-0.0021219226,-0.068884023,-0.032601759
0.014770266,-0.12570721,0.024723884
0.080642961,-0.024769118,0.062637478
-0.031002000,-0.12321045,0.030984271
-0.039814286,-0.12081632,0.038216453
0.052635945,-0.023874700,-0.0057180151
0.066918217,0.0078462968,0.047317948
0.010499803,-0.069120854,-0.031387731
0.077026688,-0.038108896,0.060349040
0.026502866,0.073277704,-0.0029023120
-0.050447289,0.080978602,0.085743204
-0.025193959,-0.12346042,0.023800753
0.0070744404,-0.026651576,-0.034417368
-0.026952291,-0.12295929,0.093929417
-0.059493117,-0.099324681,0.029737400
-0.0033419207,-0.12049875,0.0061931312
0.0087547153,-0.12720175,0.091466337
-0.040312905,-0.053448077,-0.022979990
0.066098921,-0.098138668,0.059922844
0.022712050,-0.038307395,-0.023037925
0.0076867971,0.12526870,0.031567533
0.016247515,-0.13093598,0.054785054
0.074948773,-0.064961612,0.061853651
0.068951473,-0.012078420,0.027933257
0.057115275,0.046991162,0.074198186
0.049093403,0.031623386,0.0030374969
0.046839986,-0.071021058,-0.0076067494
-0.039690156,-0.058350090,-0.022655480
-0.0037166590,-0.10203094,0.13003421
0.069539458,-0.067033142,0.10287001
-0.075390965,-0.028812416,0.054155491
-0.051113721,0.014300211,-0.0010648869
0.011860142,-0.0069947410,0.13810492
0.025057171,-0.11721303,0.10768458
-0.0075585432,-0.12496426,0.017450495
0.061039820,0.029597549,0.051483184
0.054208305,0.064183526,0.062933095
-0.069656044,-0.080382906,0.041372176
0.059636056,-0.092529364,0.026306078
-0.00014654166,-0.090295374,0.13856360
-0.039626699,-0.12275008,0.049066000
0.059157267,-0.10296779,0.091070585
0.025231762,0.090967409,0.031123718
0.070506282,-0.057248231,0.036032006
-0.048594747,-0.10342661,0.014304009
-0.031262588,-0.033318885,0.13933836
0.042558517,-0.0085611753,0.12636739
-0.060163010,0.028747214,0.041428976
0.012858384,0.024215482,0.12094109
-0.038916547,0.0022724308,-0.017954923
-0.018705133,-0.036213502,0.14437146
-0.028119292,-0.12870723,0.065624461
-0.050250668,0.0076527358,0.10554183
-0.040762268,0.080493174,0.044032026
-0.019307006,-0.12394558,0.096458413
-0.066637374,-0.048352763,0.023310430
-0.046283990,0.10686833,0.051772065
-0.0059139631,0.030905893,-0.038937975
-0.0079932595,-0.12769371,0.090586230
0.073513135,-0.058659118,0.093865544
0.054027013,-0.11195347,0.054439101
0.010047842,-0.00011861701,-0.049328405
-0.017400136,0.040946878,-0.035024863
0.073550165,-0.075504966,0.058604304
0.016066499,-0.12894350,0.039097428
0.061464317,0.020136014,0.021947581
0.018626628,0.069630295,-0.022282807
0.046223175,-0.10286657,0.014039576
-0.067865498,-0.069866933,0.10409133
0.071890883,-0.035061851,0.044973526
-0.074395478,-0.014502457,0.072022036
-0.041285593,-0.042355813,0.13455130
-0.079160608,-0.016936075,0.072964534
-0.013196422,0.10089403,0.023565972
0.016713334,-0.0053935437,-0.030373491
-0.0073002507,0.0011199795,0.13431674
-0.0038235399,0.050767913,-0.033173725
-0.048110943,0.055737566,0.026969111
-0.046171743,0.056707017,0.017923076
0.022897596,0.044524804,-0.026955796
-0.072885044,-0.049864672,0.095050655
0.0044103377,0.018904643,-0.044224955
0.022015570,0.051001478,-0.024247790
-0.075411268,-0.054202497,0.075787179
-0.056257956,0.036281772,0.060502231
-0.041547209,-0.030795241,0.13300666
0.064690329,-0.0038792875,0.017455822
-0.069527954,-0.093446635,0.073854245
-0.054166302,0.077100694,0.069193937
0.034226190,-0.10010026,-0.0045746244
-0.046587903,0.064853318,0.091445759
-0.081135429,-0.0063044280,0.073290490
0.047665071,-0.046046045,0.13104033
0.054839518,0.089591444,0.066315487
0.032677628,0.037683412,-0.021155126
-0.055176284,0.044519477,0.035034493
-0.0051428275,-0.098589130,0.13252163
-0.038714703,-0.083536744,-0.013878445
-0.00017871079,0.11748482,0.026669756
-0.047482401,0.078091845,0.051699318
-0.0093006240,-0.0066586100,-0.052022591
0.0048881718,-0.13236885,0.068911552
-0.0061849640,-0.027232254,-0.036162630
0.064461201,-0.052994315,0.016748082
0.023334771,0.045781635,-0.025771568
-0.044668287,-0.038926087,-0.014473761
0.027268808,-0.0081784576,0.13452311
-0.055878762,0.034485001,0.019049438
0.046281788,6.33E+02,0.11874548
0.030482879,0.10330289,0.039963137
-0.031628087,-0.071622223,0.13835450
-0.047867369,-0.042505138,-0.012611038
-0.062959015,-0.10354975,0.051804569
0.058513362,-0.049780484,0.0043081786
-0.050048523,-0.11597347,0.074692190
0.043778386,-0.047074728,-0.019098846
0.039878421,-0.066329621,-0.017867057
-0.028628808,0.016602758,0.11877262
0.044694085,0.035388917,0.098822594
-0.065994650,-0.0059225596,0.023903551
0.054778129,0.057690263,0.063043743
0.055801596,-0.078206204,0.0072469376
-0.032846596,-0.0066209566,0.13038969
0.016345538,0.035297833,-0.028204234
0.064829998,0.013788466,0.065022193
0.064762011,0.021335915,0.036076747
-0.042287644,-0.027760280,0.13206719
-0.00088773755,-0.13346133,0.062714972
-0.030473297,0.025291873,0.11463743
-0.059285525,-0.042984020,0.11845785
0.074692726,-0.072695300,0.065945856
-0.070970304,-0.069602117,0.097398989
